path,label,mel_count
common_voice_ru_19906622.npz,ru,168
common_voice_ru_20832243.npz,ru,134
common_voice_ru_20927882.npz,ru,196
common_voice_ru_19370614.npz,ru,143
common_voice_ru_19336641.npz,ru,167
common_voice_ru_22116494.npz,ru,260
common_voice_ru_18888454.npz,ru,128
common_voice_ru_19482815.npz,ru,122
common_voice_ru_20346476.npz,ru,126
common_voice_ru_21391761.npz,ru,205
common_voice_ru_21663072.npz,ru,160
common_voice_ru_18915563.npz,ru,108
common_voice_ru_18948670.npz,ru,135
common_voice_ru_18888440.npz,ru,177
common_voice_ru_19563341.npz,ru,170
common_voice_ru_19157213.npz,ru,80
common_voice_ru_18947225.npz,ru,151
common_voice_ru_18918721.npz,ru,137
common_voice_ru_19041303.npz,ru,189
common_voice_ru_22731502.npz,ru,180
common_voice_ru_18893060.npz,ru,142
common_voice_ru_19563369.npz,ru,211
common_voice_ru_19715253.npz,ru,254
common_voice_ru_19152343.npz,ru,204
common_voice_ru_20258660.npz,ru,171
common_voice_ru_19644008.npz,ru,169
common_voice_ru_21240306.npz,ru,167
common_voice_ru_23102092.npz,ru,55
common_voice_ru_18882145.npz,ru,224
common_voice_ru_22344342.npz,ru,118
common_voice_ru_20365293.npz,ru,210
common_voice_ru_19536340.npz,ru,203
common_voice_ru_19578991.npz,ru,212
common_voice_ru_22534398.npz,ru,43
common_voice_ru_22451266.npz,ru,61
common_voice_ru_19797250.npz,ru,278
common_voice_ru_18921822.npz,ru,102
common_voice_ru_18896642.npz,ru,119
common_voice_ru_20215012.npz,ru,236
common_voice_ru_21572689.npz,ru,207
common_voice_ru_21346777.npz,ru,147
common_voice_ru_20364199.npz,ru,115
common_voice_ru_19277621.npz,ru,194
common_voice_ru_18849546.npz,ru,41
common_voice_ru_18914127.npz,ru,265
common_voice_ru_22227801.npz,ru,145
common_voice_ru_20986902.npz,ru,174
common_voice_ru_18920282.npz,ru,142
common_voice_ru_18873816.npz,ru,251
common_voice_ru_18864359.npz,ru,78
common_voice_ru_20832280.npz,ru,204
common_voice_ru_19282333.npz,ru,92
common_voice_ru_22491903.npz,ru,229
common_voice_ru_18933215.npz,ru,190
common_voice_ru_18931402.npz,ru,68
common_voice_ru_18888497.npz,ru,87
common_voice_ru_19545351.npz,ru,209
common_voice_ru_20900554.npz,ru,46
common_voice_ru_18923012.npz,ru,164
common_voice_ru_19593703.npz,ru,172
common_voice_ru_19103859.npz,ru,121
common_voice_ru_18873631.npz,ru,155
common_voice_ru_19563382.npz,ru,92
common_voice_ru_22528014.npz,ru,293
common_voice_ru_20991271.npz,ru,68
common_voice_ru_23878183.npz,ru,138
common_voice_ru_20587930.npz,ru,178
common_voice_ru_18929517.npz,ru,118
common_voice_ru_18873619.npz,ru,169
common_voice_ru_19493059.npz,ru,193
common_voice_ru_21262602.npz,ru,163
common_voice_ru_19024202.npz,ru,128
common_voice_ru_18966566.npz,ru,148
common_voice_ru_20253090.npz,ru,265
common_voice_ru_19030277.npz,ru,111
common_voice_ru_18924755.npz,ru,144
common_voice_ru_23625879.npz,ru,99
common_voice_ru_18868239.npz,ru,190
common_voice_ru_20548833.npz,ru,153
common_voice_ru_19030263.npz,ru,167
common_voice_ru_19060454.npz,ru,275
common_voice_ru_18969899.npz,ru,182
common_voice_ru_20441803.npz,ru,97
common_voice_ru_18886492.npz,ru,152
common_voice_ru_18891688.npz,ru,129
common_voice_ru_18882192.npz,ru,190
common_voice_ru_23878197.npz,ru,62
common_voice_ru_18966573.npz,ru,139
common_voice_ru_19573812.npz,ru,231
common_voice_ru_21892450.npz,ru,226
common_voice_ru_19066742.npz,ru,81
common_voice_ru_23009663.npz,ru,155
common_voice_ru_20399798.npz,ru,188
common_voice_ru_19306768.npz,ru,252
common_voice_ru_23878182.npz,ru,65
common_voice_ru_18965708.npz,ru,91
common_voice_ru_22686550.npz,ru,33
common_voice_ru_23009677.npz,ru,163
common_voice_ru_19103870.npz,ru,223
common_voice_ru_20806118.npz,ru,142
common_voice_ru_23643525.npz,ru,77
common_voice_ru_20838790.npz,ru,174
common_voice_ru_18933228.npz,ru,226
common_voice_ru_22749335.npz,ru,210
common_voice_ru_18930721.npz,ru,114
common_voice_ru_19024203.npz,ru,240
common_voice_ru_18982193.npz,ru,141
common_voice_ru_19348413.npz,ru,113
common_voice_ru_20346488.npz,ru,110
common_voice_ru_18916080.npz,ru,124
common_voice_ru_22437109.npz,ru,185
common_voice_ru_19458467.npz,ru,160
common_voice_ru_22493867.npz,ru,151
common_voice_ru_18940588.npz,ru,151
common_voice_ru_21182767.npz,ru,74
common_voice_ru_19103858.npz,ru,121
common_voice_ru_22005358.npz,ru,46
common_voice_ru_20842766.npz,ru,166
common_voice_ru_18971027.npz,ru,125
common_voice_ru_18918091.npz,ru,95
common_voice_ru_19224293.npz,ru,317
common_voice_ru_18921610.npz,ru,126
common_voice_ru_18877324.npz,ru,183
common_voice_ru_18925476.npz,ru,257
common_voice_ru_18945382.npz,ru,96
common_voice_ru_20731420.npz,ru,212
common_voice_ru_18991886.npz,ru,121
common_voice_ru_20026475.npz,ru,142
common_voice_ru_22118490.npz,ru,223
common_voice_ru_19575278.npz,ru,124
common_voice_ru_22299888.npz,ru,40
common_voice_ru_19043529.npz,ru,242
common_voice_ru_18937927.npz,ru,150
common_voice_ru_22838658.npz,ru,106
common_voice_ru_19793751.npz,ru,126
common_voice_ru_23882947.npz,ru,53
common_voice_ru_22344343.npz,ru,194
common_voice_ru_19490592.npz,ru,160
common_voice_ru_19237210.npz,ru,103
common_voice_ru_19507822.npz,ru,159
common_voice_ru_18953279.npz,ru,109
common_voice_ru_20584223.npz,ru,105
common_voice_ru_19152342.npz,ru,197
common_voice_ru_18878956.npz,ru,133
common_voice_ru_18918708.npz,ru,88
common_voice_ru_21553134.npz,ru,73
common_voice_ru_18919416.npz,ru,136
common_voice_ru_22535939.npz,ru,67
common_voice_ru_20957380.npz,ru,150
common_voice_ru_19574614.npz,ru,130
common_voice_ru_22280473.npz,ru,160
common_voice_ru_22685924.npz,ru,73
common_voice_ru_18910432.npz,ru,254
common_voice_ru_21739341.npz,ru,166
common_voice_ru_20026461.npz,ru,145
common_voice_ru_19591868.npz,ru,231
common_voice_ru_21554115.npz,ru,219
common_voice_ru_18888441.npz,ru,182
common_voice_ru_22483309.npz,ru,81
common_voice_ru_22775427.npz,ru,155
common_voice_ru_21925417.npz,ru,78
common_voice_ru_20389574.npz,ru,76
common_voice_ru_18989993.npz,ru,151
common_voice_ru_18858476.npz,ru,91
common_voice_ru_20526872.npz,ru,97
common_voice_ru_20212026.npz,ru,222
common_voice_ru_18951446.npz,ru,160
common_voice_ru_20361976.npz,ru,168
common_voice_ru_19336640.npz,ru,226
common_voice_ru_18881471.npz,ru,138
common_voice_ru_18858462.npz,ru,214
common_voice_ru_18965091.npz,ru,137
common_voice_ru_21663073.npz,ru,203
common_voice_ru_18940239.npz,ru,115
common_voice_ru_18976953.npz,ru,144
common_voice_ru_21383364.npz,ru,160
common_voice_ru_18886478.npz,ru,210
common_voice_ru_18853906.npz,ru,172
common_voice_ru_20382804.npz,ru,159
common_voice_ru_22005172.npz,ru,43
common_voice_ru_20470163.npz,ru,136
common_voice_ru_21990051.npz,ru,234
common_voice_ru_19827410.npz,ru,95
common_voice_ru_18929066.npz,ru,179
common_voice_ru_21757659.npz,ru,125
common_voice_ru_18881854.npz,ru,106
common_voice_ru_22728293.npz,ru,185
common_voice_ru_22924926.npz,ru,84
common_voice_ru_19417172.npz,ru,166
common_voice_ru_20421476.npz,ru,123
common_voice_ru_18947783.npz,ru,144
common_voice_ru_21714984.npz,ru,126
common_voice_ru_19591471.npz,ru,173
common_voice_ru_20893659.npz,ru,200
common_voice_ru_23955548.npz,ru,116
common_voice_ru_22415814.npz,ru,193
common_voice_ru_19013849.npz,ru,196
common_voice_ru_19316037.npz,ru,172
common_voice_ru_19545634.npz,ru,110
common_voice_ru_18977132.npz,ru,190
common_voice_ru_20792610.npz,ru,271
common_voice_ru_22422712.npz,ru,163
common_voice_ru_18904137.npz,ru,89
common_voice_ru_18922696.npz,ru,84
common_voice_ru_18881883.npz,ru,172
common_voice_ru_21588526.npz,ru,208
common_voice_ru_19476567.npz,ru,225
common_voice_ru_19420721.npz,ru,164
common_voice_ru_18910624.npz,ru,92
common_voice_ru_21650693.npz,ru,250
common_voice_ru_18907358.npz,ru,160
common_voice_ru_20410132.npz,ru,260
common_voice_ru_18916255.npz,ru,255
common_voice_ru_20487528.npz,ru,193
common_voice_ru_19094073.npz,ru,151
common_voice_ru_20827465.npz,ru,131
common_voice_ru_22932611.npz,ru,70
common_voice_ru_23741681.npz,ru,81
common_voice_ru_21349653.npz,ru,253
common_voice_ru_19287909.npz,ru,290
common_voice_ru_19116702.npz,ru,167
common_voice_ru_21329819.npz,ru,137
common_voice_ru_21391238.npz,ru,136
common_voice_ru_18888125.npz,ru,134
common_voice_ru_18911260.npz,ru,185
common_voice_ru_18897005.npz,ru,113
common_voice_ru_21906972.npz,ru,205
common_voice_ru_19499944.npz,ru,85
common_voice_ru_18987202.npz,ru,248
common_voice_ru_20393048.npz,ru,47
common_voice_ru_18908057.npz,ru,280
common_voice_ru_18920917.npz,ru,125
common_voice_ru_23690580.npz,ru,33
common_voice_ru_18905567.npz,ru,164
common_voice_ru_22935142.npz,ru,131
common_voice_ru_21567911.npz,ru,181
common_voice_ru_19644237.npz,ru,137
common_voice_ru_21614947.npz,ru,160
common_voice_ru_19318967.npz,ru,140
common_voice_ru_20705356.npz,ru,145
common_voice_ru_19311162.npz,ru,227
common_voice_ru_20389825.npz,ru,110
common_voice_ru_21914225.npz,ru,98
common_voice_ru_18924350.npz,ru,134
common_voice_ru_23578669.npz,ru,173
common_voice_ru_21954601.npz,ru,139
common_voice_ru_22433743.npz,ru,42
common_voice_ru_19030114.npz,ru,173
common_voice_ru_21374317.npz,ru,276
common_voice_ru_18920650.npz,ru,145
common_voice_ru_18931985.npz,ru,178
common_voice_ru_21899673.npz,ru,196
common_voice_ru_20705430.npz,ru,194
common_voice_ru_18947813.npz,ru,101
common_voice_ru_19013915.npz,ru,98
common_voice_ru_18920644.npz,ru,95
common_voice_ru_18930457.npz,ru,173
common_voice_ru_18964006.npz,ru,91
common_voice_ru_18974215.npz,ru,119
common_voice_ru_20365127.npz,ru,183
common_voice_ru_22442810.npz,ru,104
common_voice_ru_18915827.npz,ru,73
common_voice_ru_18964760.npz,ru,207
common_voice_ru_22797059.npz,ru,63
common_voice_ru_19797696.npz,ru,193
common_voice_ru_20362106.npz,ru,94
common_voice_ru_22159745.npz,ru,151
common_voice_ru_18928556.npz,ru,237
common_voice_ru_18930319.npz,ru,106
common_voice_ru_20428526.npz,ru,89
common_voice_ru_21618760.npz,ru,137
common_voice_ru_22336448.npz,ru,129
common_voice_ru_23690423.npz,ru,80
common_voice_ru_20782205.npz,ru,166
common_voice_ru_21953620.npz,ru,121
common_voice_ru_20142508.npz,ru,143
common_voice_ru_19111680.npz,ru,179
common_voice_ru_22797065.npz,ru,86
common_voice_ru_21586494.npz,ru,257
common_voice_ru_18955581.npz,ru,58
common_voice_ru_21333712.npz,ru,128
common_voice_ru_20313700.npz,ru,217
common_voice_ru_21313429.npz,ru,164
common_voice_ru_18882226.npz,ru,169
common_voice_ru_23993296.npz,ru,116
common_voice_ru_20835673.npz,ru,203
common_voice_ru_19116662.npz,ru,74
common_voice_ru_18875876.npz,ru,204
common_voice_ru_22715099.npz,ru,109
common_voice_ru_23406374.npz,ru,48
common_voice_ru_23967317.npz,ru,106
common_voice_ru_23395021.npz,ru,157
common_voice_ru_21949693.npz,ru,143
common_voice_ru_21930436.npz,ru,212
common_voice_ru_19783152.npz,ru,113
common_voice_ru_18963966.npz,ru,220
common_voice_ru_18930494.npz,ru,209
common_voice_ru_19420641.npz,ru,123
common_voice_ru_18891528.npz,ru,236
common_voice_ru_19535258.npz,ru,201
common_voice_ru_18940615.npz,ru,103
common_voice_ru_18917995.npz,ru,231
common_voice_ru_18917765.npz,ru,235
common_voice_ru_18904719.npz,ru,100
common_voice_ru_21442373.npz,ru,223
common_voice_ru_23970657.npz,ru,101
common_voice_ru_18956739.npz,ru,111
common_voice_ru_18910778.npz,ru,196
common_voice_ru_22060107.npz,ru,42
common_voice_ru_19001444.npz,ru,156
common_voice_ru_18891514.npz,ru,115
common_voice_ru_18970932.npz,ru,115
common_voice_ru_18948275.npz,ru,152
common_voice_ru_18947146.npz,ru,79
common_voice_ru_20426735.npz,ru,182
common_voice_ru_21479118.npz,ru,256
common_voice_ru_18879255.npz,ru,144
common_voice_ru_18912386.npz,ru,201
common_voice_ru_19019784.npz,ru,291
common_voice_ru_18989818.npz,ru,69
common_voice_ru_18930127.npz,ru,281
common_voice_ru_18926989.npz,ru,104
common_voice_ru_18936542.npz,ru,106
common_voice_ru_18922537.npz,ru,120
common_voice_ru_18964562.npz,ru,91
common_voice_ru_22217860.npz,ru,211
common_voice_ru_22425337.npz,ru,212
common_voice_ru_22792323.npz,ru,125
common_voice_ru_19827014.npz,ru,84
common_voice_ru_22414854.npz,ru,63
common_voice_ru_19164021.npz,ru,205
common_voice_ru_18932042.npz,ru,93
common_voice_ru_19840919.npz,ru,143
common_voice_ru_23643479.npz,ru,72
common_voice_ru_20366604.npz,ru,207
common_voice_ru_19288019.npz,ru,191
common_voice_ru_22927181.npz,ru,122
common_voice_ru_19493104.npz,ru,104
common_voice_ru_22493913.npz,ru,173
common_voice_ru_20826394.npz,ru,134
common_voice_ru_19593676.npz,ru,152
common_voice_ru_20986888.npz,ru,246
common_voice_ru_20602175.npz,ru,161
common_voice_ru_23990562.npz,ru,92
common_voice_ru_18935077.npz,ru,190
common_voice_ru_18868416.npz,ru,171
common_voice_ru_20602161.npz,ru,101
common_voice_ru_19739633.npz,ru,263
common_voice_ru_20234624.npz,ru,218
common_voice_ru_18928998.npz,ru,118
common_voice_ru_20984735.npz,ru,145
common_voice_ru_20358926.npz,ru,171
common_voice_ru_18887809.npz,ru,82
common_voice_ru_20461456.npz,ru,196
common_voice_ru_24060048.npz,ru,236
common_voice_ru_21207879.npz,ru,164
common_voice_ru_22849880.npz,ru,124
common_voice_ru_18933360.npz,ru,110
common_voice_ru_20125949.npz,ru,118
common_voice_ru_18988290.npz,ru,224
common_voice_ru_23643486.npz,ru,41
common_voice_ru_20370099.npz,ru,130
common_voice_ru_20195907.npz,ru,229
common_voice_ru_23982199.npz,ru,87
common_voice_ru_20554412.npz,ru,180
common_voice_ru_18916645.npz,ru,182
common_voice_ru_20160540.npz,ru,76
common_voice_ru_18904241.npz,ru,200
common_voice_ru_18882024.npz,ru,59
common_voice_ru_21547021.npz,ru,118
common_voice_ru_18904255.npz,ru,53
common_voice_ru_20390179.npz,ru,149
common_voice_ru_19536553.npz,ru,235
common_voice_ru_21615913.npz,ru,211
common_voice_ru_22460870.npz,ru,141
common_voice_ru_21359050.npz,ru,122
common_voice_ru_20348274.npz,ru,151
common_voice_ru_18910220.npz,ru,128
common_voice_ru_18993129.npz,ru,132
common_voice_ru_23961570.npz,ru,172
common_voice_ru_20432797.npz,ru,134
common_voice_ru_21860765.npz,ru,190
common_voice_ru_19019753.npz,ru,173
common_voice_ru_21632412.npz,ru,295
common_voice_ru_19100558.npz,ru,112
common_voice_ru_20394451.npz,ru,124
common_voice_ru_20524877.npz,ru,182
common_voice_ru_18948705.npz,ru,206
common_voice_ru_21779639.npz,ru,139
common_voice_ru_18858264.npz,ru,98
common_voice_ru_18955032.npz,ru,133
common_voice_ru_18903512.npz,ru,152
common_voice_ru_21925205.npz,ru,205
common_voice_ru_22460858.npz,ru,136
common_voice_ru_22682871.npz,ru,89
common_voice_ru_18891702.npz,ru,80
common_voice_ru_18928797.npz,ru,265
common_voice_ru_19336720.npz,ru,234
common_voice_ru_19222033.npz,ru,207
common_voice_ru_19091533.npz,ru,159
common_voice_ru_23167757.npz,ru,52
common_voice_ru_19041262.npz,ru,124
common_voice_ru_21425840.npz,ru,124
common_voice_ru_22721670.npz,ru,220
common_voice_ru_18943644.npz,ru,111
common_voice_ru_23635538.npz,ru,156
common_voice_ru_20441745.npz,ru,97
common_voice_ru_22370810.npz,ru,220
1f4c9fe4424a7e21aa3182b111255a068a2a9ac345900ade517f99ae45bf2a035ee88303131a66098b839c8d94880ca55b96c5056652633e29b269f3461fc257.npz,en,80
1c408514451d7a36f8902bda426a3066673a1bfefa97165cf3ae92ed3d3e6c5120479e4b4d9f093a6e4ca246c03515fff5c3dae20b8e76eb127baacd390b6e7b.npz,en,50
28c7d531c48c819bffa454fbc44471a94227b65ee05596e3845e484d490ef33fb03802e4fc12cf9d66a4a4c1c5a971bea36a9a44021dbe0c337bf95caef3ea30.npz,en,111
0b30f16561deb3d5cdf6dfd5fbee60630b1d83881b4976243e9682b877fc63c29b2520b63b0f857bbfab65a75c23aec032f99dfcc37ddaa5f1c38a72a2011437.npz,en,89
1167706d7ed050586cc22f3cd304af308c20622c1612915a4b7ce5eff6fc6205cc1ec69ec1abce108538afc0290a25741f93a7bd11ade80fe3bf27e5f84e17a9.npz,en,121
24b71dc9221abc2748dbd1e1e18335d9769e2fffa4fdc5ed735170091c492ec677282f39eba58e666f4082397c4cabfaf33c4c5f8e837c26a4b5d068e57eade7.npz,en,67
138b6588bf4acb6605973dac1aeb64df94d35473e32fb7127c178a6fdf747da4542d49dcc27970047447938c670afe0e75de7a262e36f2251b592b65aac055f3.npz,en,59
1eeb7179d8ec7057470af87fae4dca3234df157fda9d21d8cde50c016b58121c8bdcccf99faa5072337ef715d7f47dd644fab87698b609da2f82e46fc5af2d89.npz,en,146
2a5fd6a1ff89646581f23427fa8a97d552a7b7a4ec816560b1a5ad8cf153bbbed3e094da7c7d5fc4a4a200842d092740e15a79194362621c1a365c8f9b068c1a.npz,en,84
22f63d86a70f544b26318c9567125f0889f7797f78ae270917b2e446e85d6a07356e5701ff301b09f806ce1ebc91fec0803fc8665d6a9a037136c68724266ada.npz,en,239
1635c2f10bd551761a2137cbcead9fe1d386a25278cfee083c5d79c1b35d11127b69569aaa79c9a598b98a55bfc18a1a51622695be41171465da384a13939fe6.npz,en,112
1761236fce4bf2cf58677b73671e134234ffe55a280d07bca04d98b85848fc8cc4c65aff77ecf290837f3e27ec0cc40e635ad9bff1394d5a00b9d0249fb239f1.npz,en,115
1918b5387ee293df7fce6ad19e2d41c302656c7c05087fbcbb9f01e0ee1663661d02e574dbdc3ac71e94c063f5b88264d559b22517f35be1ab5358e1e217137b.npz,en,155
124b75bd8140beaa8bb8cbe8e31856d5a232764ad8bd746008e131c48ec062facc1f0173510ac788e39465dadf903372f2a2f9c2990a194968b4d47d11901529.npz,en,149
2df4af3a2acd906d8ccfc6b889c98b4ace4aa3d840c42138757c1a1592824984d31e909aaa638eee24ef9ef8345665aa69bcde34f5a96d7fe3f80f042aa96335.npz,en,120
1355e75cb6983c87922a609cd19a22e6e4f1f74a405111a8b560d64141eee058e7d1131cb84f139f262198f4800ec5c0fccd14cf8f64eaccc8506b8ed9bd27ec.npz,en,166
20707c95753491af019efe0741aeae7bc12db8409f83f28aff683fddd0baaf62ee68251064ce293ef08b4e38b437ab706d194ab72733b828d38df671891fd97c.npz,en,157
1a7cc3963f162c298a2e72a22242550eec1c28a384c832655819e23354884af1647b80fba74cd0828a2bf54f2ef68fad183a1e52a83524e9ec528cb54130dad6.npz,en,68
071fbc32931d48960ef1b26f423c175a339a3444002a949fb363c1cdbbb5bae85a313148bd637233f8c9076bf283dbec1ecef2abaf38a3a73548ca3cdaad55a7.npz,en,122
1372329c898141a5d06dcf348f818bccf0753e1768c2d7fa15bc37c22bdfc22bc3bb6c66f8cd8f45e85a620fc10da8ca17a0d5cb34f95d18ecbe75b03e0c720a.npz,en,113
194c0be697e5a864bee7a4e1c837cc881f77d1e5ef166abf74007b55eb23cb306f57035b995238297bbfa67754367efe83f41ad09a0eb251bc035c6b964bc791.npz,en,211
272d18e2e8409d2b188742755e7f57c169bc851b9be17270b5ff357064c5a0679ca1e5f52ee0e99b5cb4f47a1914e921a58dbaab865885c82c8e997bf7c9b8bc.npz,en,69
22a80dc48db68af4de6f15f71a11ee8162f89f67293db28673daf62cf869f0c911b2f15d870f0005f6b8a8aabc973dd3075684e4328ed8d4c5eba59fb4fe837c.npz,en,195
11d3028c843d0284000d3bb9da8df6c11820447571f2686bf5650b826ed0d9465a8d2552efc8fdb82d20da1652341579924c1d0dd8874b95a04f120497aad770.npz,en,93
1113449794deaf956c33789ceca4b99dcaea9d333a948f4a5cd84440a22920c818c370b19b56e940429f5c891460e8be5d6769e3feceb9f21a7771230cd70ea4.npz,en,48
044e9929190080fc589c258e5064a23fafe1a274ef8b906bb084df20a405d6a78910ec5a41522af7db4be2a60f7a2f796031fff345b8bfe94e8c4a89b134df3e.npz,en,98
0704e04f86964e2e0054da14747d6ba098b76a7f9a82683a20ae47e7a7373df72832b819cfa2a540527307d6bf351e653e24083c3a3fe6719060afbb09b2e2bd.npz,en,117
24881991d5638e6b74b2a9225aae7f3a77d87e7bb8c2d9993deb424f9f0b11d16781f656b98f0af12ae9006c9ff5b250463a835b9b8693e845144341b488862e.npz,en,42
305342ecf098ffcb99d2366e73bbaf649b0f65a89fc06002155b1fde608f2c5a09bc86ed0414d0484690ca33bed9f984cdcb1d415ff3b9153088d2cbac237537.npz,en,76
0a0b6880e36d70e69a5577fbcf798a497abf13ae47a16c3a959d4e531fdd2137203187ee43659d900063fadc9312e724583b5734e2196d90658cf8a64c03a769.npz,en,113
2cbbcf2262e25f70562c9e7034ccb531ea7f9cd0578481b73ab19bdf2e869d2938003f02663fe4614b58a505f14d842e2f4abc3e9847c1b03edeed41fd9ae8d9.npz,en,74
15640de9e5b74b4bfdb99198326031edbdd1627e216c734458f6c90e527698210e8cc941be2585ab01083ae370b3a762bf2f7e2678357baa55af7c7cfe37ddfd.npz,en,102
15942ba744811391dfe7906a3d59b4102dad81994e7714e54bc5f530b9e390af3143d616f437ea41c4bbdf8d4238f538b20b73c958bf74bf5abc9f67aa06ecda.npz,en,46
2827acb34b99b46b1f1c77885c0c4a5fa2ae57e7e0c6c54742a1399f1c5374f7b70868ed2a6d0c858b2866d464fb2e67fe4215e4452261652690f7a144c134dd.npz,en,62
19771ecde585094fb22eb128c6880b3608de656e6e08ba8e3598d312c383421a9da1cc8d21827cd6471691c561e1b396d52a1cdf1c68c1a625509ab0c9946b64.npz,en,66
300608e68aabf65227d92d4a9894b925c96426e38e5b4a624d1fd68a056479f2b5c59cbdfcf76009a2b87cd4951abed886294c276f043d258dc54cb41b77f42c.npz,en,160
0fae7e96926c9d1a09556a2a3e71580a118bde75ff265ad01349de59a6a337287ab57e78c93267997e6c693d9c97b871042c90f42d433bff596dea67b876cda9.npz,en,106
0279350ffb4edbb1dbd62d686609ac18612a947f9084c0a2e5927ef866ff5bc154ca34678e483f1cb278c65893be56bbdcb52fb8949262ea82c17e3bd923b702.npz,en,143
24121c6fddf0292c19ddf3caccfed9139ae168ee972def45dd2c780911a7a43fb37392251afd0a79f711125f03e878b2e6b2d4c530ae7f74857fd89741c5ce39.npz,en,99
